DISTRICT_NAME,Crop_Year,Area,Production,K,N,P,temperature,humidity,ph,rainfall,season
CHIKMAGALUR,2008,3223,7704,56,33,11,26.12528285,72.79891254,7.360540349,284.4375907,Summer
CHIKMAGALUR,2012,2708,7298,42,43,15,28.35989185,85.47978393,6.169192316,473.685688,Summer
CHIKMAGALUR,2000,3014,7102,43,35,22,32.25044306,80.37995767,6.508612002,297.9507217,Summer
CHIKMAGALUR,2013,2652,6430,40,36,24,26.46712349,84.47715211,6.955860646,417.4234806,Summer
CHIKMAGALUR,2003,855,3103,49,34,17,25.87867882,63.19339921,7.218294856,340.8768915,Summer
CHIKMAGALUR,2002,1014,2871,57,35,8,31.90759284,87.71115994,6.494233426,457.9240874,Summer
CHITRADURGA,1997,39725,136465,42,44,14,33.18004332,86.63595925,7.244841275,482.1499895,Kharif
CHITRADURGA,2000,7356,19961,60,33,7,30.35321086,71.23531449,6.428149057,211.1691428,Kharif
CHITRADURGA,2010,7941,18659,43,50,7,25.63294992,88.91331106,6.799541553,426.7772474,Kharif
CHITRADURGA,2010,7941,18659,43,42,15,34.76543676,61.84473447,7.453369068,337.9866585,Kharif
CHITRADURGA,1999,6229,14509,40,53,7,26.79365565,65.33866429,7.33242165,474.1375573,Kharif
CHITRADURGA,2001,6680,14053,46,38,16,25.89432311,86.92987617,6.10469143,333.091223,Kharif
CHITRADURGA,2008,5265,11253.94,45,40,15,26.18344455,66.81457432,6.498868219,416.1247321,Kharif
CHITRADURGA,2008,5265,11253.94,47,32,21,32.87937867,66.44189468,7.198924973,403.5788024,Kharif
CHITRADURGA,2009,5648,11106.79,58,33,9,33.49097245,87.06963425,7.016058994,105.3834271,Kharif
CHITRADURGA,2009,5648,11106.79,53,40,7,32.3357081,69.39607135,7.334984118,252.6482237,Kharif
CHITRADURGA,2011,4723,10517,49,34,17,33.59661319,63.08016471,6.516362802,424.1140483,Kharif
CHITRADURGA,2011,4723,10517,41,39,20,26.36779376,64.69908132,6.506086861,435.8969918,Kharif
CHITRADURGA,2006,4334,10215,40,54,6,30.7284167,87.79182883,6.028154669,345.4121369,Kharif
CHITRADURGA,2006,4334,10215,46,37,17,33.49097245,87.06963425,7.016058994,105.3834271,Kharif
CHITRADURGA,2002,4922,10097,49,30,21,33.98833444,69.44004113,7.193947575,328.4653455,Kharif
CHITRADURGA,2002,4922,10097,50,41,9,29.69100615,85.21855458,6.323428372,312.1696911,Kharif
CHITRADURGA,1998,3235,9914,42,41,17,28.21381551,78.34658479,6.450182674,441.5698008,Kharif
CHITRADURGA,2005,3537,9616,43,34,23,27.36398921,77.83530969,6.704963338,423.5757588,Kharif
CHITRADURGA,2005,3537,9616,59,36,5,25.01810339,75.7632594,7.300813947,497.2682921,Kharif
CHITRADURGA,2004,3565,6942.84,44,51,5,29.20486113,70.96287787,7.154018336,220.2670649,Kharif
CHITRADURGA,2004,3565,6942.84,52,39,9,29.17391399,75.04820604,6.198535738,281.7955273,Kharif
CHITRADURGA,2003,3489,6921,50,42,8,30.14329992,78.08347139,6.743989647,266.0094855,Kharif
CHITRADURGA,2003,3489,6921,53,32,15,32.87937867,66.44189468,7.198924973,403.5788024,Kharif
CHITRADURGA,2007,2728,6857,47,45,8,26.1911459,67.96259246,7.372010954,100.0628893,Kharif
CHITRADURGA,2007,2728,6857,59,35,6,26.75694977,84.14770492,6.656588802,246.28965,Kharif
CHITRADURGA,2012,2864,6470,59,33,8,29.21063014,73.69450202,6.387730386,189.3312981,Kharif
CHITRADURGA,2012,2864,6470,48,46,6,31.21912693,60.44679889,6.735037278,287.9581613,Kharif
CHITRADURGA,2013,1196,2692,55,35,10,30.05869479,77.99424226,6.237914595,468.488471,Kharif
CHITRADURGA,2013,1196,2692,45,47,8,26.87371969,64.7242487,6.978896898,180.0294854,Kharif
CHITRADURGA,2014,1048,2376,35,32,33,34.87642755,71.10974584,6.488288977,307.6601924,Kharif
CHITRADURGA,2014,1048,2376,51,42,7,32.42150233,80.04324721,6.193642811,430.3865791,Kharif
CHITRADURGA,2005,1513,4689,59,32,9,21.84106875,80.72886384,6.946209881,202.3838319,Rabi
CHITRADURGA,2002,1314,2867,40,31,29,20.41447029,82.20802629,7.592490617,245.1511304,Rabi
CHITRADURGA,2003,796,2665,40,43,17,25.75528612,83.51827127,5.875345751,245.6626799,Rabi
CHITRADURGA,2004,633,2613,44,34,22,20.61521424,83.77345559,6.932400225,279.5451717,Rabi
CHITRADURGA,2001,1354,2575,58,37,5,21.7238313,80.2389895,6.501697816,277.9626192,Rabi
CHITRADURGA,2000,1198,2566,45,34,21,20.2801937,82.1235421,7.236705436,191.9535738,Rabi
CHITRADURGA,2009,1438,2510,46,48,6,25.78720567,82.11124033,6.946636369,243.5120414,Rabi
CHITRADURGA,2010,953,2099,50,43,7,23.64124821,80.28597873,5.012139669,263.1103304,Rabi
CHITRADURGA,2006,1111,1735,58,30,12,20.08369642,83.29114712,5.739175027,263.6372176,Rabi
CHITRADURGA,1999,747,1539,42,32,26,24.44345477,82.45432595,5.950647577,267.9761948,Rabi
CHITRADURGA,1998,730,1518,58,32,10,25.65553461,83.47021081,7.120272972,217.3788583,Rabi
CHITRADURGA,2011,510,1174,54,30,16,23.43191632,80.56887849,6.363472208,269.5039162,Rabi
CHITRADURGA,2013,361,994,41,52,7,22.72791041,82.1706881,7.300410836,260.8875056,Rabi
CHITRADURGA,2008,552,947,52,35,13,21.14347496,80.33502926,5.594819626,198.6730942,Rabi
CHITRADURGA,2007,436,944,59,31,10,24.45802087,82.74835604,6.738652179,182.5616319,Rabi
CHITRADURGA,2014,402,927,46,31,23,24.87300744,82.84022551,6.587918708,295.6094492,Rabi
CHITRADURGA,1997,355,756,42,41,17,23.44676801,84.79352417,6.215109715,283.9338466,Rabi
CHITRADURGA,2012,273,668,47,33,20,24.97669518,83.891805,6.880431223,204.8001847,Rabi
CHITRADURGA,1997,39725,136465,56,35,9,28.69823892,67.03409316,6.607050702,236.0754167,Summer
CHITRADURGA,1997,32958,110865,47,38,15,31.47878133,63.28802512,6.111940962,302.7198484,Summer
CHITRADURGA,2000,7356,19961,60,33,7,28.35989185,85.47978393,6.169192316,473.685688,Summer
CHITRADURGA,2005,5754,17011,56,31,13,34.97104298,63.69780771,7.220878228,391.4861975,Summer
CHITRADURGA,1999,6275,16774,58,36,6,33.82215123,73.93521713,6.531223101,309.1151648,Summer
CHITRADURGA,2000,6642,16598,40,35,25,25.47404722,78.4929651,6.846814979,186.3751071,Summer
CHITRADURGA,1998,5457,16109,60,35,5,25.76487699,65.16739807,7.485666249,350.2130833,Summer
CHITRADURGA,1999,6229,14509,41,47,12,30.6695153,66.78200908,6.153389045,267.8731303,Summer
CHITRADURGA,2001,6680,14053,40,41,19,33.87508438,74.09341052,7.475071286,361.3716333,Summer
CHITRADURGA,2010,5054,11610,46,48,6,27.29919935,73.34483608,6.368886479,103.5132064,Summer
CHITRADURGA,1998,3235,9914,54,35,11,28.13552749,78.80336225,6.463786115,203.7578811,Summer
CHITRADURGA,2001,4425,9838,56,34,10,32.79295767,88.16114494,6.017184935,213.6047597,Summer
CHITRADURGA,2007,3510,8760,44,49,7,26.10382772,63.41265492,6.392141976,313.0547528,Summer
CHITRADURGA,2009,3989,8542,43,37,20,32.24958432,86.82016988,6.107954499,493.4856757,Summer
CHITRADURGA,2006,2387,6145,43,43,14,28.72222185,63.53834257,6.098838619,156.3746974,Summer
CHITRADURGA,2008,2850,5981,53,33,14,31.35973467,80.06208543,6.233114674,363.6669035,Summer
CHITRADURGA,2002,1522,3515,41,38,21,30.27488281,77.706237,6.193765015,421.9628984,Summer
CHITRADURGA,2003,911,2626,57,33,10,26.86414662,70.08028239,7.397102879,134.2662698,Summer
CHITRADURGA,2004,497,1599,48,47,5,34.93260021,86.48858158,6.807045914,235.8876208,Summer
CHITRADURGA,2011,763,1524,55,38,7,31.64479445,62.26799726,7.032514744,186.3280721,Summer
CHITRADURGA,2013,612,1307,53,41,6,31.37037247,79.99146546,6.144336118,443.6561897,Summer
CHITRADURGA,2014,575,1110,52,35,13,33.87508438,74.09341052,7.475071286,361.3716333,Summer
CHITRADURGA,2012,410,849,47,43,10,31.274209,76.03140016,7.411066759,456.8540477,Summer
DAKSHIN KANNAD,1997,92885,180119,43,48,9,26.14536714,69.5265516,6.049057544,287.5748914,Kharif
DAKSHIN KANNAD,2011,32423,87200,43,32,25,26.75694977,84.14770492,6.656588802,246.28965,Kharif
DAKSHIN KANNAD,2011,32423,87200,53,41,6,34.43993216,80.46470431,6.134610352,289.2127175,Kharif
DAKSHIN KANNAD,2013,31646,87004,40,54,6,34.56871716,85.96945681,6.042829282,387.0176947,Kharif
DAKSHIN KANNAD,2013,31646,87004,49,39,12,31.71650354,72.87167767,6.271675241,446.4680988,Kharif
DAKSHIN KANNAD,2006,33090,85160,50,40,10,29.17690618,73.90289721,6.711124144,225.6145066,Kharif
DAKSHIN KANNAD,2006,33090,85160,53,42,5,34.43993216,80.46470431,6.134610352,289.2127175,Kharif
DAKSHIN KANNAD,2012,31498,83815,54,44,6,29.69100615,85.21855458,6.323428372,312.1696911,Kharif
DAKSHIN KANNAD,2012,31498,83815,45,49,6,27.74721654,65.00258933,6.168399842,396.2873712,Kharif
DAKSHIN KANNAD,2008,32845,83311.34,56,33,11,26.1558708,88.22094755,6.35336305,106.6293995,Kharif
DAKSHIN KANNAD,2008,32845,83311.34,47,45,8,34.40569122,62.65700424,6.734494567,457.9506151,Kharif
DAKSHIN KANNAD,2003,33416,80414,55,37,8,26.36779376,64.69908132,6.506086861,435.8969918,Kharif
DAKSHIN KANNAD,2003,33416,80414,52,37,11,34.74140829,73.75157785,6.473208641,405.7583896,Kharif
DAKSHIN KANNAD,2010,32408,80253,45,45,10,33.21527757,69.03643599,7.29309393,394.5436277,Kharif
DAKSHIN KANNAD,2010,32408,80253,50,39,11,33.49097245,87.06963425,7.016058994,105.3834271,Kharif
DAKSHIN KANNAD,1998,39173,79829,42,39,19,26.65616579,73.10556327,7.238600554,303.5331364,Kharif
DAKSHIN KANNAD,2014,29749,78228,44,43,13,27.09173588,71.46366541,6.496218274,251.1992147,Kharif
DAKSHIN KANNAD,2014,29749,78228,47,40,13,33.3684912,82.78229534,6.159021818,489.3000484,Kharif
DAKSHIN KANNAD,2007,33029,77189,57,31,12,31.36874988,83.1759622,6.105782713,401.0808744,Kharif
DAKSHIN KANNAD,2007,33029,77189,52,35,13,27.0148318,78.73984805,6.644088302,347.8086016,Kharif
DAKSHIN KANNAD,2005,31968,77109,51,31,18,26.4192891,67.57233537,6.263718341,388.3806335,Kharif
DAKSHIN KANNAD,2005,31968,77109,50,42,8,33.98833444,69.44004113,7.193947575,328.4653455,Kharif
DAKSHIN KANNAD,1999,38291,77076,53,40,7,25.41930292,84.8639812,7.05745886,209.1782755,Kharif
DAKSHIN KANNAD,2004,33647,76395.51,54,37,9,34.43993216,80.46470431,6.134610352,289.2127175,Kharif
DAKSHIN KANNAD,2004,33647,76395.51,54,38,8,26.43377694,76.34020091,6.601684242,221.1193143,Kharif
DAKSHIN KANNAD,2002,33223,74851,42,38,20,29.77137596,79.26939011,7.257715052,212.7256475,Kharif
DAKSHIN KANNAD,2002,33223,74851,42,42,16,26.00248715,73.22299178,6.954016109,127.7827829,Kharif
DAKSHIN KANNAD,2001,34278,74077,43,38,19,31.06888437,78.11771263,6.403775619,321.5295198,Kharif
DAKSHIN KANNAD,2009,32583,73979.7,43,48,9,33.51207335,69.49164523,6.042084226,217.7482771,Kharif
DAKSHIN KANNAD,2009,32583,73979.7,53,34,13,26.49027109,82.20760652,7.267428494,491.2970482,Kharif
DAKSHIN KANNAD,2000,35619,73329,45,45,10,29.41877697,64.59061221,6.179177851,498.2409093,Kharif
DAKSHIN KANNAD,1997,40539,78462,54,38,8,21.32376327,83.00320459,7.283736617,192.3197536,Rabi
DAKSHIN KANNAD,2004,23073,76108,44,41,15,26.08867875,80.37979919,5.706943251,182.9043504,Rabi
DAKSHIN KANNAD,2003,23424,71573,54,37,9,22.67846116,83.72874389,7.524080076,200.9133156,Rabi
DAKSHIN KANNAD,2013,21705,57921,54,33,13,20.82477109,84.1341879,6.462391607,230.2242223,Rabi
DAKSHIN KANNAD,2012,21201,54985,41,43,16,23.67575393,81.03569343,5.17782304,233.7034975,Rabi
DAKSHIN KANNAD,2001,24922,54460,47,42,11,24.88921174,81.97927117,5.005306977,185.9461429,Rabi
DAKSHIN KANNAD,1999,24957,53109,44,40,16,22.2286982,81.85872947,6.939083505,278.0791793,Rabi
DAKSHIN KANNAD,1998,24984,52455,57,37,6,26.29465461,84.56919326,7.023936392,257.4914906,Rabi
DAKSHIN KANNAD,2014,21240,51979,57,34,9,26.92995077,81.91411159,7.069172227,290.6793783,Rabi
DAKSHIN KANNAD,2005,22659,48985,55,39,6,25.42977518,82.94682591,5.758506323,195.3574542,Rabi
DAKSHIN KANNAD,2000,24510,48853,50,32,18,26.73072391,81.78596776,7.868474653,280.4044392,Rabi
DAKSHIN KANNAD,2010,20982,47350,55,40,5,23.28617173,81.43321641,5.105588355,242.3170629,Rabi
DAKSHIN KANNAD,2002,23970,47225,60,30,10,26.88444878,81.46033732,6.136131869,194.5766559,Rabi
DAKSHIN KANNAD,2011,21231,47207,59,33,8,25.48591986,81.40633547,5.935344406,182.6549356,Rabi
DAKSHIN KANNAD,2009,20948,47154,46,41,13,22.08576562,83.47038318,6.372576327,231.7364957,Rabi
DAKSHIN KANNAD,2008,20919,47026,54,38,8,25.2827223,80.54372813,5.453592032,220.1156708,Rabi
DAKSHIN KANNAD,2006,21927,46930,43,31,26,26.40323239,81.05635517,6.349606327,223.3671883,Rabi
DAKSHIN KANNAD,2007,21355,46714,54,30,16,26.04371967,84.96907151,5.999969026,186.7536773,Rabi
DAKSHIN KANNAD,1997,92885,180119,56,38,6,33.32405231,82.68822153,6.979559695,447.2971453,Summer
DAKSHIN KANNAD,1998,39173,79829,45,40,15,34.07952451,79.15131246,6.440319405,419.5600518,Summer
DAKSHIN KANNAD,1999,38291,77076,49,37,14,31.3774653,84.27947514,6.64665947,170.0033725,Summer
DAKSHIN KANNAD,2001,34278,74077,47,44,9,28.40739237,67.91417795,7.076845226,175.8846671,Summer
DAKSHIN KANNAD,2000,35619,73329,44,37,19,28.72222185,63.53834257,6.098838619,156.3746974,Summer
DAKSHIN KANNAD,1997,5312,10650,56,34,10,34.97709145,84.90111068,6.5183053,461.761731,Summer
DAKSHIN KANNAD,1998,3597,8927,44,46,10,25.07856395,87.58947088,6.901928644,452.03879,Summer
DAKSHIN KANNAD,2003,2262,8211,57,31,12,32.33153864,70.4661507,7.291137078,355.708684,Summer
DAKSHIN KANNAD,2004,2118,6833,49,33,18,31.08291337,68.80840291,7.33255245,345.0595183,Summer
DAKSHIN KANNAD,2001,2688,6157,51,31,18,32.0732566,82.92923588,6.246745119,371.1659619,Summer
DAKSHIN KANNAD,2000,2850,6011,45,42,13,27.97929642,65.86750695,6.088390613,179.4170919,Summer
DAKSHIN KANNAD,1999,2955,5972,57,35,8,27.01631226,69.37259648,6.641262807,273.8423387,Summer
DAKSHIN KANNAD,2013,1980,5402,49,38,13,32.26625167,88.50926688,6.241527953,213.4265336,Summer
DAKSHIN KANNAD,2002,2358,4843,43,35,22,28.96811611,72.16052796,6.992237235,184.8166807,Summer
DAKSHIN KANNAD,2006,1741,3970,53,40,7,34.46722531,86.79689778,6.659265783,275.3610991,Summer
DAKSHIN KANNAD,2005,2002,3907,60,31,9,27.05783665,83.93846186,6.486684374,149.8343938,Summer
DAKSHIN KANNAD,2012,1505,3900,59,36,5,29.39588063,82.98775313,6.040513408,111.2091179,Summer
DAKSHIN KANNAD,2011,1512,3766,60,35,5,27.49776247,82.69324477,6.474935935,381.5830252,Summer
DAKSHIN KANNAD,2008,1608,3608,50,39,11,28.40739237,67.91417795,7.076845226,175.8846671,Summer
DAKSHIN KANNAD,2007,1561,3556,49,44,7,27.5879324,76.85642409,6.406083817,302.0600016,Summer
DAKSHIN KANNAD,2009,1368,2944,58,30,12,28.89906515,89.37224187,6.750049468,122.4318537,Summer
DAKSHIN KANNAD,2010,1243,2855,59,36,5,32.24697293,86.38037691,6.618760916,448.6350451,Summer
DAKSHIN KANNAD,2014,1360,2817,43,33,24,28.33375957,82.43355503,6.814192371,272.7962258,Summer
DAVANGERE,2011,78404,276223,52,35,13,34.96942119,70.02387277,6.203495702,462.3173355,Kharif
DAVANGERE,2010,76270,271152,52,38,10,27.74721654,65.00258933,6.168399842,396.2873712,Kharif
DAVANGERE,2010,76270,271152,45,48,7,25.45795188,81.85428896,7.241799072,241.4073518,Kharif
DAVANGERE,2010,76270,271152,40,45,15,29.17690618,73.90289721,6.711124144,225.6145066,Kharif
DAVANGERE,2014,75259,262676,42,51,7,28.73831522,84.12967395,7.135497412,277.045029,Kharif
DAVANGERE,2009,75176,255673.58,43,37,20,31.21912693,60.44679889,6.735037278,287.9581613,Kharif
DAVANGERE,2009,75176,255673.58,59,35,6,27.09173588,71.46366541,6.496218274,251.1992147,Kharif
DAVANGERE,2009,75176,255673.58,53,41,6,26.4192891,67.57233537,6.263718341,388.3806335,Kharif
DAVANGERE,2013,74223,248272,48,41,11,29.69159806,79.06113396,6.816849844,220.1394353,Kharif
DAVANGERE,2012,75562,248085,50,44,6,28.77056642,62.53944403,7.404731341,283.8734747,Kharif
DAVANGERE,2000,70115,247086,44,44,12,31.29205168,61.72565827,6.841945636,221.7316692,Kharif
DAVANGERE,2006,70785,237700,47,40,13,28.62033744,88.3526497,6.052091538,143.8429575,Kharif
DAVANGERE,2006,70785,237700,49,33,18,26.75694977,84.14770492,6.656588802,246.28965,Kharif
DAVANGERE,2006,70785,237700,50,38,12,29.77137596,79.26939011,7.257715052,212.7256475,Kharif
DAVANGERE,2008,70956,235254.62,46,46,8,27.0148318,78.73984805,6.644088302,347.8086016,Kharif
DAVANGERE,2008,70956,235254.62,41,35,24,34.56871716,85.96945681,6.042829282,387.0176947,Kharif
DAVANGERE,2008,70956,235254.62,50,43,7,34.43993216,80.46470431,6.134610352,289.2127175,Kharif
DAVANGERE,2001,67016,227128,43,48,9,25.90562119,64.89941304,7.175435089,379.7513357,Kharif
DAVANGERE,2005,71306,225040,48,46,6,26.4096802,89.19453931,7.187390752,464.6650413,Kharif
DAVANGERE,2005,71306,225040,55,35,10,33.21527757,69.03643599,7.29309393,394.5436277,Kharif
DAVANGERE,2005,71306,225040,54,31,15,31.06888437,78.11771263,6.403775619,321.5295198,Kharif
DAVANGERE,1999,67236,221562,55,36,9,30.07757085,63.47280868,7.085346393,347.8971108,Kharif
DAVANGERE,1998,66853,217686,47,43,10,25.45795188,81.85428896,7.241799072,241.4073518,Kharif
DAVANGERE,2002,65565,193519,45,40,15,33.04390637,73.81429516,6.450004724,387.8580587,Kharif
DAVANGERE,2004,59121,183097.74,50,45,5,27.39191807,63.3546224,6.113941671,117.3776301,Kharif
DAVANGERE,2003,53106,166588,43,37,20,27.36445275,86.48696579,6.496640538,414.0014619,Kharif
DAVANGERE,2007,22074,67328,40,38,22,26.00248715,73.22299178,6.954016109,127.7827829,Kharif
DAVANGERE,2007,22074,67328,50,33,17,29.69100615,85.21855458,6.323428372,312.1696911,Kharif
DAVANGERE,2007,22074,67328,58,32,10,26.36779376,64.69908132,6.506086861,435.8969918,Kharif
DAVANGERE,1999,229,488,43,48,9,26.52872817,80.12267476,6.158376967,218.9163567,Rabi
DAVANGERE,1998,99,216,52,40,8,23.83509503,83.88387074,7.473134377,241.2013513,Rabi
DAVANGERE,2011,66915,269152,44,30,26,33.32405231,82.68822153,6.979559695,447.2971453,Summer
DAVANGERE,2010,66254,259570,55,34,11,25.71428783,81.73715493,6.134264007,105.5299104,Summer
DAVANGERE,2014,61421,237076,59,33,8,32.19600968,62.71456012,6.908156246,167.3449231,Summer
DAVANGERE,2005,59114,227497,47,47,6,31.95342892,79.5766677,6.574728157,161.8337669,Summer
DAVANGERE,2004,47428,222174,56,39,5,26.67144794,68.33609127,7.217354486,188.8441553,Summer
DAVANGERE,2009,62273,213861,41,38,21,27.99038936,84.10143662,6.948973873,389.6351167,Summer
DAVANGERE,2008,59252,211873,55,37,8,25.7376854,69.19197064,6.621894917,294.8363119,Summer
DAVANGERE,2007,56058,203861,53,34,13,33.75060801,88.48613503,7.326222424,100.8504685,Summer
DAVANGERE,2013,53400,203072,57,37,6,25.31173533,73.6822833,6.582823493,183.9762806,Summer
DAVANGERE,2006,54551,192576,55,35,10,28.90369425,86.28989027,6.365560587,299.0964068,Summer
DAVANGERE,1999,52272,176784,43,48,9,28.69823892,67.03409316,6.607050702,236.0754167,Summer
DAVANGERE,1998,51226,172906,51,42,7,26.4267485,77.90106475,6.867700269,379.4134802,Summer
DAVANGERE,2000,46630,170151,42,51,7,29.67708067,68.83555185,6.956171785,438.7421345,Summer
DAVANGERE,2012,41318,139306,49,30,21,32.46975168,67.78517324,7.208223291,322.880219,Summer
DAVANGERE,2001,39818,123997,60,31,9,33.65338947,65.32984917,7.17274929,231.7932761,Summer
DAVANGERE,2002,11376,29904,54,30,16,29.13182509,71.17385817,7.306325084,467.0765666,Summer
DAVANGERE,2003,5618,27956,51,44,5,27.32574807,72.57873869,7.426283174,406.5437317,Summer
DHARWAD,1997,89655,103406,52,38,10,34.1004399,82.57792734,7.370074703,106.7003649,Kharif
DHARWAD,2000,38619,53225,56,37,7,27.18634432,72.9908154,7.317125261,127.5875102,Kharif
DHARWAD,2000,38619,53225,46,30,24,28.73831522,84.12967395,7.135497412,277.045029,Kharif
DHARWAD,2000,38619,53225,58,30,12,26.4096802,89.19453931,7.187390752,464.6650413,Kharif
DHARWAD,2007,25693,44801,58,32,10,31.06117708,74.81352176,7.066618154,239.74586,Kharif
DHARWAD,2007,25693,44801,58,31,11,29.69100615,85.21855458,6.323428372,312.1696911,Kharif
DHARWAD,2007,25693,44801,41,36,23,29.33693538,69.18582829,7.446733102,192.1415987,Kharif
DHARWAD,2007,25693,44801,57,30,13,27.74721654,65.00258933,6.168399842,396.2873712,Kharif
DHARWAD,2005,22611,39091,59,34,7,29.62321842,64.78382679,7.210374386,101.5140469,Kharif
DHARWAD,2005,22611,39091,58,33,9,32.42150233,80.04324721,6.193642811,430.3865791,Kharif
DHARWAD,2005,22611,39091,56,37,7,34.74140829,73.75157785,6.473208641,405.7583896,Kharif
DHARWAD,2005,22611,39091,60,31,9,27.0148318,78.73984805,6.644088302,347.8086016,Kharif
DHARWAD,1999,39458,37985,48,32,20,34.74140829,73.75157785,6.473208641,405.7583896,Kharif
DHARWAD,1999,39458,37985,46,45,9,29.69159806,79.06113396,6.816849844,220.1394353,Kharif
DHARWAD,1999,39458,37985,45,36,19,27.39191807,63.3546224,6.113941671,117.3776301,Kharif
DHARWAD,1998,36998,33695,40,33,27,32.87937867,66.44189468,7.198924973,403.5788024,Kharif
DHARWAD,2010,27881,33658,51,36,13,31.18756135,89.22191226,6.106904202,444.656833,Kharif
DHARWAD,2010,27881,33658,52,32,16,32.41066224,65.34480942,7.452087462,378.473842,Kharif
DHARWAD,2010,27881,33658,57,34,9,30.7606273,69.37445478,7.244554265,199.0579052,Kharif
DHARWAD,2010,27881,33658,56,38,6,29.69159806,79.06113396,6.816849844,220.1394353,Kharif
DHARWAD,2014,20554,32589,50,42,8,26.87371969,64.7242487,6.978896898,180.0294854,Kharif
DHARWAD,2014,20554,32589,44,41,15,32.90856545,74.5925629,7.165719471,478.2988377,Kharif
DHARWAD,2006,24429,32376,46,40,14,30.94144775,79.3702285,6.015094405,294.9142186,Kharif
DHARWAD,2006,24429,32376,60,32,8,25.63294992,88.91331106,6.799541553,426.7772474,Kharif
DHARWAD,2006,24429,32376,57,33,10,27.18634432,72.9908154,7.317125261,127.5875102,Kharif
DHARWAD,2006,24429,32376,53,40,7,31.21912693,60.44679889,6.735037278,287.9581613,Kharif
DHARWAD,2009,26681,30669.81,52,43,5,26.75346808,70.66481497,6.218132301,176.6644933,Kharif
DHARWAD,2009,26681,30669.81,60,31,9,26.08981963,63.81127494,7.333591295,116.7474061,Kharif
DHARWAD,2009,26681,30669.81,51,30,19,26.55297823,83.20342017,7.440815799,418.5874147,Kharif
DHARWAD,2009,26681,30669.81,53,30,17,28.77056642,62.53944403,7.404731341,283.8734747,Kharif
DHARWAD,2008,32699,27647,53,42,5,31.20534605,64.8811086,7.308950836,200.4011655,Kharif
DHARWAD,2008,32699,27647,54,36,10,34.74140829,73.75157785,6.473208641,405.7583896,Kharif
DHARWAD,2008,32699,27647,45,39,16,26.12531385,62.75938109,7.12682718,414.4734668,Kharif
DHARWAD,2008,32699,27647,45,30,25,34.96942119,70.02387277,6.203495702,462.3173355,Kharif
DHARWAD,2011,25634,25790,48,41,11,30.29395685,79.59438553,6.678922949,251.89258,Kharif
DHARWAD,2011,25634,25790,57,32,11,26.4192891,67.57233537,6.263718341,388.3806335,Kharif
DHARWAD,2013,22354,25080,57,37,6,32.90374028,63.6814678,6.710908591,206.3787957,Kharif
DHARWAD,2013,22354,25080,53,40,7,32.295482,79.39745197,6.672312205,115.4918529,Kharif
DHARWAD,2012,27411,24009,58,34,8,34.40569122,62.65700424,6.734494567,457.9506151,Kharif
DHARWAD,2012,27411,24009,40,52,8,34.96942119,70.02387277,6.203495702,462.3173355,Kharif
DHARWAD,2004,23623,15484.88,52,39,9,30.7606273,69.37445478,7.244554265,199.0579052,Kharif
DHARWAD,2004,23623,15484.88,56,35,9,32.3357081,69.39607135,7.334984118,252.6482237,Kharif
DHARWAD,2001,38948,8323,49,43,8,29.33693538,69.18582829,7.446733102,192.1415987,Kharif
DHARWAD,2001,38948,8323,54,34,12,34.1004399,82.57792734,7.370074703,106.7003649,Kharif
DHARWAD,2001,38948,8323,44,38,18,28.62033744,88.3526497,6.052091538,143.8429575,Kharif
DHARWAD,2002,38239,7557,45,37,18,26.12531385,62.75938109,7.12682718,414.4734668,Kharif
DHARWAD,2002,38239,7557,57,38,5,34.56871716,85.96945681,6.042829282,387.0176947,Kharif
DHARWAD,2002,38239,7557,53,35,12,32.87937867,66.44189468,7.198924973,403.5788024,Kharif
DHARWAD,2002,38239,7557,46,44,10,26.00248715,73.22299178,6.954016109,127.7827829,Kharif
DHARWAD,2003,29090,6476,41,38,21,26.55297823,83.20342017,7.440815799,418.5874147,Kharif
DHARWAD,2003,29090,6476,46,49,5,27.18634432,72.9908154,7.317125261,127.5875102,Kharif
DHARWAD,1997,19,30,44,35,21,26.46428311,83.85642678,7.549873681,248.2256491,Rabi
DHARWAD,1998,2,3,23,37,40,32.69657794,82.81088865,6.028321558,256.9964761,Rabi
DHARWAD,1997,89655,103406,43,39,18,29.67708067,68.83555185,6.956171785,438.7421345,Summer
DHARWAD,2000,38619,53225,48,31,21,26.46712349,84.47715211,6.955860646,417.4234806,Summer
DHARWAD,1999,39458,37985,51,39,10,34.33886506,69.65945017,7.050544001,315.4935066,Summer
DHARWAD,1998,36998,33695,41,48,11,25.78997843,61.18846318,6.505540884,430.0549273,Summer
DHARWAD,2001,38948,8323,55,38,7,34.97709145,84.90111068,6.5183053,461.761731,Summer
DHARWAD,1997,2464,6181,58,31,11,27.05662927,73.46022536,6.075403424,451.9877823,Summer
DHARWAD,2000,884,2701,51,32,17,28.78686047,60.40806107,6.393155087,368.0352354,Summer
DHARWAD,1999,839,2594,60,33,7,25.50106262,67.93079939,6.837729548,100.1460431,Summer
DHARWAD,1998,633,2032,59,30,11,33.24668559,66.37283908,7.237451683,478.4403697,Summer
DHARWAD,2001,376,1008,53,42,5,28.13552749,78.80336225,6.463786115,203.7578811,Summer
DHARWAD,2005,292,905,58,30,12,25.26935274,83.5694414,7.461724473,151.7766584,Summer
